objectid,settlementId,settlementNameHeb,settlementNameEng,streetCode,streetNameHeb,streetNameEng,houseNum,floorNo,assetArea,dealAmount,dealId,propertyTypeDescription,dealNatureDescription,assetRoomNum,neighborhood,dealDate,gushNum,parcelNum,subParcelNum,polygonId,sourceorder,E,N,X,Y,socio_index_avg,socio_rank_avg,socio_cluster_mode,cnt_community_place_of_worship_r500m,cnt_education_childcare_r500m,cnt_education_college_r1500m,cnt_education_cooking_school_r1000m,cnt_education_driving_school_r1000m,cnt_education_education_r1000m,cnt_education_flight_school_r2000m,cnt_education_kindergarten_r500m,cnt_education_language_school_r1000m,cnt_education_music_school_r800m,cnt_education_nursing_home_r1000m,cnt_education_prep_school_r800m,cnt_education_preschool_r500m,cnt_education_school_r800m,cnt_education_trade_school_r1500m,cnt_education_university_r2000m,cnt_employment_association_r1500m,cnt_employment_company_r1500m,cnt_employment_conference_centre_r2000m,cnt_employment_coworking_space_r1500m,cnt_employment_exhibition_centre_r2000m,cnt_employment_factory_r1000m,cnt_employment_landuse_commercial_r1500m,cnt_employment_landuse_industrial_r1000m,cnt_employment_landuse_retail_r1000m,cnt_employment_marketplace_r1000m,cnt_employment_office_r1500m,cnt_employment_social_centre_r1000m,cnt_food_bar_r500m,cnt_food_cafe_r500m,cnt_food_fast_food_r500m,cnt_food_ice_cream_r500m,cnt_food_pub_r500m,cnt_food_restaurant_r500m,cnt_health_clinic_r1000m,cnt_health_dentist_r800m,cnt_health_doctors_r800m,cnt_health_first_aid_r1000m,cnt_health_hospital_r2500m,cnt_health_pharmacy_r500m,cnt_health_social_facility_r1000m,cnt_health_veterinary_r1000m,cnt_historic_archaeological_site_r2000m,cnt_historic_castle_r2000m,cnt_historic_memorial_r1000m,cnt_historic_monument_r1000m,cnt_historic_ruins_r2000m,cnt_leisure_arts_centre_r1500m,cnt_leisure_casino_r1500m,cnt_leisure_cinema_r1500m,cnt_leisure_community_centre_r1000m,cnt_leisure_events_venue_r1500m,cnt_leisure_food_court_r800m,cnt_leisure_music_venue_r1000m,cnt_leisure_nightclub_r800m,cnt_leisure_theatre_r1500m,cnt_nature_beach_r2500m,cnt_nature_hot_spring_r1500m,cnt_nature_peak_r2000m,cnt_nature_spring_r1500m,cnt_nature_wood_r1000m,cnt_park_amusement_arcade_r1000m,cnt_park_beach_resort_r2000m,cnt_park_bird_hide_r2000m,cnt_park_common_r700m,cnt_park_dog_park_r700m,cnt_park_fitness_centre_r800m,cnt_park_garden_r600m,cnt_park_ice_rink_r1500m,cnt_park_marina_r2000m,cnt_park_nature_reserve_r3000m,cnt_park_outdoor_seating_r500m,cnt_park_park_r700m,cnt_park_picnic_table_r500m,cnt_park_playground_r500m,cnt_park_sports_centre_r1000m,cnt_park_sports_hall_r1000m,cnt_park_stadium_r2000m,cnt_park_swimming_pool_r1000m,cnt_park_trampoline_park_r1500m,cnt_park_water_park_r2500m,cnt_retail_department_store_r1500m,cnt_retail_mall_r2000m,cnt_retail_supermarket_r600m,cnt_retail_wholesale_r2000m,cnt_service_atm_r400m,cnt_service_bank_r600m,cnt_service_fire_station_r1500m,cnt_service_library_r800m,cnt_service_police_r1000m,cnt_service_post_office_r800m,cnt_service_townhall_r1500m,cnt_tourism_aquarium_r2000m,cnt_tourism_attraction_r1500m,cnt_tourism_gallery_r1500m,cnt_tourism_hotel_r1000m,cnt_tourism_museum_r1500m,cnt_tourism_theme_park_r3000m,cnt_tourism_viewpoint_r1500m,cnt_tourism_zoo_r2500m,cnt_transport_bus_station_r600m,cnt_transport_bus_stop_r400m,cnt_transport_ferry_r1500m,cnt_transport_public_platform_r400m,cnt_transport_public_station_r600m,cnt_transport_public_stop_position_r400m,cnt_transport_railway_station_r1500m,cnt_transport_railway_stop_r800m,cnt_transport_railway_subway_entrance_r800m,cnt_transport_railway_train_station_entrance_r1500m,cnt_transport_railway_tram_stop_r600m,total_1km_group_community,total_1km_group_education,total_1km_group_employment,total_1km_group_food,total_1km_group_health,total_1km_group_historic,total_1km_group_leisure,total_1km_group_nature,total_1km_group_park,total_1km_group_retail,total_1km_group_service,total_1km_group_tourism,total_1km_group_transport,location_score
898177,3000,ירושלים,,,,,,,77,770000,3241086090,דירה,דירה בבית קומות,3.0,,2008-02-05T00:00:00.000Z,30754,13,1,30754-13,1.0,35.148015,31.771102,214111.21,630938.18,-0.626,516.8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,12,0,6,0,0,0,10,0,17.5
898178,3000,ירושלים,,,,,,שלישית,80,685000,3212228100,דירה,דירה בבית קומות,3.0,,2007-04-29T00:00:00.000Z,30754,13,2,30754-13,1.0,35.148015,31.771102,214111.21,630938.18,-0.626,516.8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,12,0,6,0,0,0,10,0,17.5
898180,3000,ירושלים,,,,,,,120,1020000,3210868140,דירה,דירה בבית קומות,5.0,,2007-02-12T00:00:00.000Z,30754,13,3,30754-13,1.0,35.148015,31.771102,214111.21,630938.18,-0.626,516.8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,12,0,6,0,0,0,10,0,17.5
898182,3000,ירושלים,,,,,,שביעית,125,1090000,3181810380,דירה,דירה בבית קומות,5.0,,2006-04-04T00:00:00.000Z,30754,13,4,30754-13,1.0,35.148015,31.771102,214111.21,630938.18,-0.626,516.8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,12,0,6,0,0,0,10,0,17.5
898184,3000,ירושלים,,,,,,שלישית,75,544000,3092089860,דירה,דירה בבית קומות,3.0,,2003-04-13T00:00:00.000Z,30754,13,5,30754-13,1.0,35.148015,31.771102,214111.21,630938.18,-0.626,516.8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,12,0,6,0,0,0,10,0,17.5
537450,70,אשדוד,,,,,,שניה,100,397000,8402212812,דירה,,4.0,,2000-01-16T00:00:00.000Z,182,41,1,182-41,1.0,34.666326,31.779278,168485.78,631969.42,-0.188,654.2,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,3,0,0,0,0,0,0,4,1,2,0,1,1,0,0,0,9,12.7
537451,70,אשדוד,,,,,,שניה,115,434000,8324845704,דירה,,5.0,,1999-05-11T00:00:00.000Z,182,41,2,182-41,1.0,34.666326,31.779278,168485.78,631969.42,-0.188,654.2,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,3,0,0,0,0,0,0,4,1,2,0,1,1,0,0,0,9,12.7
1603951,8600,רמת גן,Ramat Gan,86000313.0,אלונים,Allonim,1.0,,177,3050000,3625161269,דירה,קוטג' דו משפחתי,5.0,תל בנימין,2024-12-24T00:00:00.000Z,6205,541,2,52303117,1.0,34.807622,32.086627,181994.37,665993.28,1.048,1230.5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,5,13,0,0,7,3,0,0,0,2,1,0,3,2,0,1,1,5,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,10,0,1,3,1,0,1,1,2,0,2,0,1,0,0,5,0,0,19,0,0,0,0,4,4,6,2,0,0,1,28,26,9,9,4,2,9,12,9,8,35,79.7
1603950,8600,רמת גן,Ramat Gan,86000313.0,אלונים,Allonim,1.0,,174,4490000,3457924388,דירה,קוטג' טורי,8.0,תל בנימין,2019-06-23T00:00:00.000Z,6205,541,1,52303117,1.0,34.807622,32.086627,181994.37,665993.28,1.048,1230.5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,5,13,0,0,7,3,0,0,0,2,1,0,3,2,0,1,1,5,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,10,0,1,3,1,0,1,1,2,0,2,0,1,0,0,5,0,0,19,0,0,0,0,4,4,6,2,0,0,1,28,26,9,9,4,2,9,12,9,8,35,79.7
1471761,8600,רמת גן,Ramat Gan,86000313.0,אלונים,Allonim,5.0,ראשונה,235,5600000,3540724289,דירה,קוטג' טורי,7.0,תל בנימין,2022-03-03T00:00:00.000Z,6109,480,2,66223761,2.0,34.807558,32.086153,181988.13,665940.74,1.048,1230.5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,6,14,0,0,7,3,0,0,0,2,2,0,3,2,0,1,1,5,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10,0,1,3,1,0,1,1,2,0,2,0,1,0,0,5,0,0,19,0,0,0,0,4,4,6,2,0,0,1,26,28,10,9,4,2,8,12,9,8,35,81.0
1024492,9000,באר שבע,,,,,,שלישית,101,448000,10262842740,בנין,משרד,0.0,אזור תעשיה,2013-12-31T00:00:00.000Z,38065,2,3,38065-2,1.0,34.822154,31.248275,183040.71,573028.94,-0.188,627.8,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,1,0,0,2,13.1
252387,4000,חיפה,Haifa,40001012.0,יד לבנים,Yad LaBanim,85.0,קרקע,66,1175000,5014327040,דירה,דירה בבית קומות,3.0,נווה פז,2025-10-20T00:00:00.000Z,11212,16,2,53122922,1.0,35.018201,32.794804,202011.18,744473.67,0.366,881.8,5.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,29,0,0,0,0,1,0,0,0,0,1,2,0,0,3,6,1,2,4,2,2,4,30,27.6
252414,4000,חיפה,Haifa,40001012.0,יד לבנים,Yad LaBanim,87.0,שניה,68,1120000,5012642360,דירה,דירה בבית קומות,3.0,נווה פז,2025-09-03T00:00:00.000Z,11212,16,39,53122922,1.0,35.018201,32.794804,202011.18,744473.67,0.366,881.8,5.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,29,0,0,0,0,1,0,0,0,0,1,2,0,0,3,6,1,2,4,2,2,4,30,27.6
252435,4000,חיפה,Haifa,40001012.0,יד לבנים,Yad LaBanim,87.0,שישית,67,1250000,5014170320,דירה,דירה בבית קומות,4.0,נווה פז,2025-08-29T00:00:00.000Z,11212,16,56,53122922,1.0,35.018201,32.794804,202011.18,744473.67,0.366,881.8,5.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,29,0,0,0,0,1,0,0,0,0,1,2,0,0,3,6,1,2,4,2,2,4,30,27.6
252416,4000,חיפה,Haifa,40001012.0,יד לבנים,Yad LaBanim,87.0,שניה,68,1050000,5009740040,דירה,דירה בבית קומות,3.0,נווה פז,2025-07-16T00:00:00.000Z,11212,16,42,53122922,1.0,35.018201,32.794804,202011.18,744473.67,0.366,881.8,5.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,29,0,0,0,0,1,0,0,0,0,1,2,0,0,3,6,1,2,4,2,2,4,30,27.6
252379,4000,חיפה,Haifa,40001012.0,יד לבנים,Yad LaBanim,85.0,קרקע,72,1300000,5007544280,דירה,דירה בבית קומות,3.0,נווה פז,2025-05-22T00:00:00.000Z,11212,16,1,53122922,1.0,35.018201,32.794804,202011.18,744473.67,0.366,881.8,5.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,29,0,0,0,0,1,0,0,0,0,1,2,0,0,3,6,1,2,4,2,2,4,30,27.6
454961,874,מגדל העמק,MIGDAL HAEMEQ,,,,,,158,2786000,9132168162,דירה,קוטג' חד משפחתי,6.0,,2025-06-12T00:00:00.000Z,17008,116,10,17008-116,1.0,35.237242,32.691601,222532.32,733013.45,-0.286,578.2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,1,0,0,0,1,3.7
454968,874,מגדל העמק,MIGDAL HAEMEQ,,,,,,158,2786810,11346210786,,,6.0,,2025-06-11T00:00:00.000Z,17008,116,2,17008-116,1.0,35.237242,32.691601,222532.32,733013.45,-0.286,578.2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,1,0,0,0,1,3.7
454962,874,מגדל העמק,MIGDAL HAEMEQ,,,,,ראשונה,158,2796000,9054173794,דירה,דירה בבית קומות,6.0,,2024-02-02T00:00:00.000Z,17008,116,11,17008-116,1.0,35.237242,32.691601,222532.32,733013.45,-0.286,578.2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,1,0,0,0,1,3.7
454963,874,מגדל העמק,MIGDAL HAEMEQ,,,,,ראשונה,160,1390000,8991235603,דירה,קוטג' חד משפחתי,6.0,,2023-10-10T00:00:00.000Z,17008,116,12,17008-116,1.0,35.237242,32.691601,222532.32,733013.45,-0.286,578.2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,1,0,0,0,1,3.7
454964,874,מגדל העמק,MIGDAL HAEMEQ,,,,,ראשונה,158,1395000,8989914230,דירה,קוטג' חד משפחתי,6.0,,2023-09-04T00:00:00.000Z,17008,116,13,17008-116,1.0,35.237242,32.691601,222532.32,733013.45,-0.286,578.2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,1,0,0,0,1,3.7
1644080,7900,פתח תקווה,PETAH TIQWA,79000148.0,נחשון,Nahshon,15.0,קומה ‎0‏,120,950000,3428396617,בנין,תעשיה,,אזור תעשיה סגולה,2018-06-14T00:00:00.000Z,6354,48,10,52300900,2.0,34.894742,32.106206,190225.27,668137.47,0.492,944.5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,5,2,0,5,3,2,1,3,4,0,7,21.9
1644081,7900,פתח תקווה,PETAH TIQWA,79000148.0,נחשון,Nahshon,15.0,מרתף ‎-1‏,100,750000,3395808418,בנין,תעשיה,,אזור תעשיה סגולה,2017-03-06T00:00:00.000Z,6354,48,12,52300900,2.0,34.894742,32.106206,190225.27,668137.47,0.492,944.5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,5,2,0,5,3,2,1,3,4,0,7,21.9
1281047,7000,לוד,,,,,,שלישית,110,480000,8820995568,דירה,דירה בבית קומות,5.0,,2005-01-10T00:00:00.000Z,4338,2,1,4338-2,1.0,34.871548,31.942441,187980.14,649984.19,-0.502,490.2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,10,11.1
1716073,7900,פתח תקווה,Petah Tikva,79000156.0,שחם,Shaham,1.0,שבע עשרה,103,1510000,3633936959,בנין,משרד,0.0,אזור תעשיה רמת סיב,2025-08-28T00:00:00.000Z,6393,14,7,67226125,1.0,34.860186,32.091549,186958.48,666522.04,0.492,944.5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,8,20,5,1,18,1,0,0,0,0,3,0,1,0,0,6,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,4,0,0,0,0,0,0,2,0,1,2,0,0,0,1,12,0,0,0,2,4,2,0,0,0,0,1,13,54,5,6,3,0,0,7,4,5,21,53.5
1716084,7900,פתח תקווה,Petah Tikva,79000156.0,שחם,Shaham,1.0,שלוש עשרה,228,2935000,3632898701,בנין,משרד,0.0,אזור תעשיה רמת סיב,2025-08-13T00:00:00.000Z,6393,14,8,67226125,1.0,34.860186,32.091549,186958.48,666522.04,0.492,944.5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,8,20,5,1,18,1,0,0,0,0,3,0,1,0,0,6,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,4,0,0,0,0,0,0,2,0,1,2,0,0,0,1,12,0,0,0,2,4,2,0,0,0,0,1,13,54,5,6,3,0,0,7,4,5,21,53.5
1716096,7900,פתח תקווה,Petah Tikva,79000156.0,שחם,Shaham,1.0,ארבע עשרה,121,1700000,3632990805,בנין,משרד,0.0,אזור תעשיה רמת סיב,2025-08-11T00:00:00.000Z,6393,14,9,67226125,1.0,34.860186,32.091549,186958.48,666522.04,0.492,944.5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,8,20,5,1,18,1,0,0,0,0,3,0,1,0,0,6,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,4,0,0,0,0,0,0,2,0,1,2,0,0,0,1,12,0,0,0,2,4,2,0,0,0,0,1,13,54,5,6,3,0,0,7,4,5,21,53.5
1715868,7900,פתח תקווה,Petah Tikva,79000156.0,שחם,Shaham,1.0,ארבע עשרה,228,2990000,3632851779,בנין,משרד,0.0,אזור תעשיה רמת סיב,2025-07-29T00:00:00.000Z,6393,14,10,67226125,1.0,34.860186,32.091549,186958.48,666522.04,0.492,944.5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,8,20,5,1,18,1,0,0,0,0,3,0,1,0,0,6,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,4,0,0,0,0,0,0,2,0,1,2,0,0,0,1,12,0,0,0,2,4,2,0,0,0,0,1,13,54,5,6,3,0,0,7,4,5,21,53.5
1715879,7900,פתח תקווה,Petah Tikva,79000156.0,שחם,Shaham,1.0,שלוש עשרה,315,4165000,3632046710,בנין,משרד,0.0,אזור תעשיה רמת סיב,2025-07-06T00:00:00.000Z,6393,14,11,67226125,1.0,34.860186,32.091549,186958.48,666522.04,0.492,944.5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,8,20,5,1,18,1,0,0,0,0,3,0,1,0,0,6,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,4,0,0,0,0,0,0,2,0,1,2,0,0,0,1,12,0,0,0,2,4,2,0,0,0,0,1,13,54,5,6,3,0,0,7,4,5,21,53.5
287278,4000,חיפה,Haifa,40000157.0,הפלוגות,HaPlugot,60.0,ראשונה,100,1200000,4843474160,דירה,דירה בבית קומות,4.0,קרית חיים מזרחית,2021-03-15T00:00:00.000Z,11570,122,5,51813121,1.0,35.071492,32.831053,207008.01,748486.24,0.366,881.8,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,2,0,0,0,0,0,2,1,2,0,2,2,0,0,3,0,12,22.4
